File path,Package,Method,CSEC
.\test\java\org\jfree\chart\legend\LegendGraphicTest.java, org.jfree.chart.legend, LegendGraphicTest, 33
.\test\java\org\jfree\chart\legend\LegendTitleTest.java, org.jfree.chart.legend, LegendTitleTest, 39
.\test\java\org\jfree\chart\legend\PaintScaleLegendTest.java, org.jfree.chart.legend, PaintScaleLegendTest, 42
.\test\java\org\jfree\chart\LegendItemCollectionTest.java, org.jfree.chart, LegendItemCollectionTest, 22
.\test\java\org\jfree\chart\LegendItemTest.java, org.jfree.chart, LegendItemTest, 50
.\test\java\org\jfree\chart\LineChartTest.java, org.jfree.chart, LineChartTest, 38
.\test\java\org\jfree\chart\MeterChartTest.java, org.jfree.chart, MeterChartTest, 11
.\test\java\org\jfree\chart\PieChartTest.java, org.jfree.chart, PieChartTest, 13
.\test\java\org\jfree\chart\plot\CategoryMarkerTest.java, org.jfree.chart.plot, CategoryMarkerTest, 35
.\test\java\org\jfree\chart\plot\CategoryPlotTest.java, org.jfree.chart.plot, CategoryPlotTest, 512
.\test\java\org\jfree\chart\plot\CombinedDomainCategoryPlotTest.java, org.jfree.chart.plot, CombinedDomainCategoryPlotTest, 68
.\test\java\org\jfree\chart\plot\CombinedDomainXYPlotTest.java, org.jfree.chart.plot, CombinedDomainXYPlotTest, 78
.\test\java\org\jfree\chart\plot\CombinedRangeCategoryPlotTest.java, org.jfree.chart.plot, CombinedRangeCategoryPlotTest, 67
.\test\java\org\jfree\chart\plot\CombinedRangeXYPlotTest.java, org.jfree.chart.plot, CombinedRangeXYPlotTest, 74
.\test\java\org\jfree\chart\plot\compass\ArrowNeedleTest.java, org.jfree.chart.plot.compass, ArrowNeedleTest, 16
.\test\java\org\jfree\chart\plot\compass\CompassPlotTest.java, org.jfree.chart.plot.compass, CompassPlotTest, 18
.\test\java\org\jfree\chart\plot\compass\LineNeedleTest.java, org.jfree.chart.plot.compass, LineNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\LongNeedleTest.java, org.jfree.chart.plot.compass, LongNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java, org.jfree.chart.plot.compass, MeterNeedleTest, 4
.\test\java\org\jfree\chart\plot\compass\MiddlePinNeedleTest.java, org.jfree.chart.plot.compass, MiddlePinNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\PinNeedleTest.java, org.jfree.chart.plot.compass, PinNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\PlumNeedleTest.java, org.jfree.chart.plot.compass, PlumNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\PointerNeedleTest.java, org.jfree.chart.plot.compass, PointerNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\ShipNeedleTest.java, org.jfree.chart.plot.compass, ShipNeedleTest, 14
.\test\java\org\jfree\chart\plot\compass\WindNeedleTest.java, org.jfree.chart.plot.compass, WindNeedleTest, 14
.\test\java\org\jfree\chart\plot\CrosshairTest.java, org.jfree.chart.plot, CrosshairTest, 29
.\test\java\org\jfree\chart\plot\DefaultDrawingSupplierTest.java, org.jfree.chart.plot, DefaultDrawingSupplierTest, 26
.\test\java\org\jfree\chart\plot\dial\AbstractDialLayerTest.java, org.jfree.chart.plot.dial, AbstractDialLayerTest, 18
.\test\java\org\jfree\chart\plot\dial\ArcDialFrameTest.java, org.jfree.chart.plot.dial, ArcDialFrameTest, 20
.\test\java\org\jfree\chart\plot\dial\DialBackgroundTest.java, org.jfree.chart.plot.dial, DialBackgroundTest, 34
.\test\java\org\jfree\chart\plot\dial\DialCapTest.java, org.jfree.chart.plot.dial, DialCapTest, 24
.\test\java\org\jfree\chart\plot\dial\DialPlotTest.java, org.jfree.chart.plot.dial, DialPlotTest, 65
.\test\java\org\jfree\chart\plot\dial\DialPointerTest.java, org.jfree.chart.plot.dial, DialPointerTest, 34
.\test\java\org\jfree\chart\plot\dial\DialTextAnnotationTest.java, org.jfree.chart.plot.dial, DialTextAnnotationTest, 22
.\test\java\org\jfree\chart\plot\dial\DialValueIndicatorTest.java, org.jfree.chart.plot.dial, DialValueIndicatorTest, 31
.\test\java\org\jfree\chart\plot\dial\MyDialLayerChangeListener.java, org.jfree.chart.plot.dial, MyDialLayerChangeListener, 24
.\test\java\org\jfree\chart\plot\dial\StandardDialFrameTest.java, org.jfree.chart.plot.dial, StandardDialFrameTest, 20
.\test\java\org\jfree\chart\plot\dial\StandardDialRangeTest.java, org.jfree.chart.plot.dial, StandardDialRangeTest, 20
.\test\java\org\jfree\chart\plot\dial\StandardDialScaleTest.java, org.jfree.chart.plot.dial, StandardDialScaleTest, 38
.\test\java\org\jfree\chart\plot\FastScatterPlotTest.java, org.jfree.chart.plot, FastScatterPlotTest, 33
.\test\java\org\jfree\chart\plot\flow\FlowPlotTest.java, org.jfree.chart.plot.flow, FlowPlotTest, 52
.\test\java\org\jfree\chart\plot\IntervalMarkerTest.java, org.jfree.chart.plot, IntervalMarkerTest, 33
.\test\java\org\jfree\chart\plot\MarkerTest.java, org.jfree.chart.plot, MarkerTest, 65
.\test\java\org\jfree\chart\plot\MeterIntervalTest.java, org.jfree.chart.plot, MeterIntervalTest, 20
.\test\java\org\jfree\chart\plot\MeterPlotTest.java, org.jfree.chart.plot, MeterPlotTest, 33
.\test\java\org\jfree\chart\plot\MyPlotChangeListener.java, org.jfree.chart.plot, MyPlotChangeListener, 11
.\test\java\org\jfree\chart\plot\pie\MultiplePiePlotTest.java, org.jfree.chart.plot.pie, MultiplePiePlotTest, 45
.\test\java\org\jfree\chart\plot\pie\PieLabelRecordTest.java, org.jfree.chart.plot.pie, PieLabelRecordTest, 44
.\test\java\org\jfree\chart\plot\pie\PiePlotTest.java, org.jfree.chart.plot.pie, PiePlotTest, 121
.\test\java\org\jfree\chart\plot\PlotOrientationTest.java, org.jfree.chart.plot, PlotOrientationTest, 13
.\test\java\org\jfree\chart\plot\PlotRenderingInfoTest.java, org.jfree.chart.plot, PlotRenderingInfoTest, 21
.\test\java\org\jfree\chart\plot\PlotTest.java, org.jfree.chart.plot, PlotTest, 13
.\test\java\org\jfree\chart\plot\PolarPlotTest.java, org.jfree.chart.plot, PolarPlotTest, 80
.\test\java\org\jfree\chart\plot\RingPlotTest.java, org.jfree.chart.plot, RingPlotTest, 16
.\test\java\org\jfree\chart\plot\SpiderWebPlotTest.java, org.jfree.chart.plot, SpiderWebPlotTest, 52
.\test\java\org\jfree\chart\plot\ThermometerPlotTest.java, org.jfree.chart.plot, ThermometerPlotTest, 27
.\test\java\org\jfree\chart\plot\ValueMarkerTest.java, org.jfree.chart.plot, ValueMarkerTest, 42
.\test\java\org\jfree\chart\plot\XYPlotTest.java, org.jfree.chart.plot, XYPlotTest, 640
.\test\java\org\jfree\chart\renderer\AbstractRendererTest.java, org.jfree.chart.renderer, AbstractRendererTest, 141
.\test\java\org\jfree\chart\renderer\AreaRendererEndTypeTest.java, org.jfree.chart.renderer, AreaRendererEndTypeTest, 11
.\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java, org.jfree.chart.renderer.category, AbstractCategoryItemRendererTest, 108
.\test\java\org\jfree\chart\renderer\category\AreaRendererTest.java, org.jfree.chart.renderer.category, AreaRendererTest, 45
.\test\java\org\jfree\chart\renderer\category\BarRendererTest.java, org.jfree.chart.renderer.category, BarRendererTest, 93
.\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java, org.jfree.chart.renderer.category, BoxAndWhiskerRendererTest, 191
.\test\java\org\jfree\chart\renderer\category\CategoryStepRendererTest.java, org.jfree.chart.renderer.category, CategoryStepRendererTest, 39
.\test\java\org\jfree\chart\renderer\category\DefaultCategoryItemRendererTest.java, org.jfree.chart.renderer.category, DefaultCategoryItemRendererTest, 24
.\test\java\org\jfree\chart\renderer\category\GanttRendererTest.java, org.jfree.chart.renderer.category, GanttRendererTest, 23
.\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java, org.jfree.chart.renderer.category, GradientBarPainterTest, 23
.\test\java\org\jfree\chart\renderer\category\GroupedStackedBarRendererTest.java, org.jfree.chart.renderer.category, GroupedStackedBarRendererTest, 54
.\test\java\org\jfree\chart\renderer\category\IntervalBarRendererTest.java, org.jfree.chart.renderer.category, IntervalBarRendererTest, 51
.\test\java\org\jfree\chart\renderer\category\LayeredBarRendererTest.java, org.jfree.chart.renderer.category, LayeredBarRendererTest, 39
.\test\java\org\jfree\chart\renderer\category\LevelRendererTest.java, org.jfree.chart.renderer.category, LevelRendererTest, 55
.\test\java\org\jfree\chart\renderer\category\LineAndShapeRendererTest.java, org.jfree.chart.renderer.category, LineAndShapeRendererTest, 55
.\test\java\org\jfree\chart\renderer\category\MinMaxCategoryRendererTest.java, org.jfree.chart.renderer.category, MinMaxCategoryRendererTest, 39
.\test\java\org\jfree\chart\renderer\category\ScatterRendererTest.java, org.jfree.chart.renderer.category, ScatterRendererTest, 37
.\test\java\org\jfree\chart\renderer\category\StackedAreaRendererTest.java, org.jfree.chart.renderer.category, StackedAreaRendererTest, 35
.\test\java\org\jfree\chart\renderer\category\StackedBarRendererTest.java, org.jfree.chart.renderer.category, StackedBarRendererTest, 35
.\test\java\org\jfree\chart\renderer\category\StandardBarPainterTest.java, org.jfree.chart.renderer.category, StandardBarPainterTest, 17
.\test\java\org\jfree\chart\renderer\category\StatisticalBarRendererTest.java, org.jfree.chart.renderer.category, StatisticalBarRendererTest, 93
.\test\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRendererTest.java, org.jfree.chart.renderer.category, StatisticalLineAndShapeRendererTest, 52
.\test\java\org\jfree\chart\renderer\category\WaterfallBarRendererTest.java, org.jfree.chart.renderer.category, WaterfallBarRendererTest, 26
.\test\java\org\jfree\chart\renderer\DefaultPolarItemRendererTest.java, org.jfree.chart.renderer, DefaultPolarItemRendererTest, 18
.\test\java\org\jfree\chart\renderer\GrayPaintScaleTest.java, org.jfree.chart.renderer, GrayPaintScaleTest, 26
.\test\java\org\jfree\chart\renderer\LookupPaintScaleTest.java, org.jfree.chart.renderer, LookupPaintScaleTest, 26
.\test\java\org\jfree\chart\renderer\OutlierTest.java, org.jfree.chart.renderer, OutlierTest, 10
.\test\java\org\jfree\chart\renderer\RendererChangeDetector.java, org.jfree.chart.renderer, RendererChangeDetector, 9
.\test\java\org\jfree\chart\renderer\RendererUtilsTest.java, org.jfree.chart.renderer, RendererUtilsTest, 143
.\test\java\org\jfree\chart\renderer\xy\AbstractXYItemRendererTest.java, org.jfree.chart.renderer.xy, AbstractXYItemRendererTest, 55
.\test\java\org\jfree\chart\renderer\xy\CandlestickRendererTest.java, org.jfree.chart.renderer.xy, CandlestickRendererTest, 46
.\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java, org.jfree.chart.renderer.xy, ClusteredXYBarRendererTest, 37
.\test\java\org\jfree\chart\renderer\xy\DeviationRendererTest.java, org.jfree.chart.renderer.xy, DeviationRendererTest, 21
.\test\java\org\jfree\chart\renderer\xy\DeviationStepRendererTest.java, org.jfree.chart.renderer.xy, DeviationStepRendererTest, 21
.\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java, org.jfree.chart.renderer.xy, GradientXYBarPainterTest, 23
.\test\java\org\jfree\chart\renderer\xy\HighLowRendererTest.java, org.jfree.chart.renderer.xy, HighLowRendererTest, 44
.\test\java\org\jfree\chart\renderer\xy\RendererXYPackageUtils.java, org.jfree.chart.renderer.xy, RendererXYPackageUtils, 29
.\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2Test.java, org.jfree.chart.renderer.xy, StackedXYAreaRenderer2Test, 50
.\test\java\org\jfree\chart\renderer\xy\StackedXYAreaRendererTest.java, org.jfree.chart.renderer.xy, StackedXYAreaRendererTest, 73
.\test\java\org\jfree\chart\renderer\xy\StackedXYBarRendererTest.java, org.jfree.chart.renderer.xy, StackedXYBarRendererTest, 51
.\test\java\org\jfree\chart\renderer\xy\StandardXYBarPainterTest.java, org.jfree.chart.renderer.xy, StandardXYBarPainterTest, 17
.\test\java\org\jfree\chart\renderer\xy\StandardXYItemRendererTest.java, org.jfree.chart.renderer.xy, StandardXYItemRendererTest, 79
.\test\java\org\jfree\chart\renderer\xy\VectorRendererTest.java, org.jfree.chart.renderer.xy, VectorRendererTest, 21
.\test\java\org\jfree\chart\renderer\xy\WindItemRendererTest.java, org.jfree.chart.renderer.xy, WindItemRendererTest, 21
.\test\java\org\jfree\chart\renderer\xy\XYAreaRenderer2Test.java, org.jfree.chart.renderer.xy, XYAreaRenderer2Test, 65
.\test\java\org\jfree\chart\renderer\xy\XYAreaRendererTest.java, org.jfree.chart.renderer.xy, XYAreaRendererTest, 93
.\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java, org.jfree.chart.renderer.xy, XYBarRendererTest, 112
.\test\java\org\jfree\chart\renderer\xy\XYBlockRendererTest.java, org.jfree.chart.renderer.xy, XYBlockRendererTest, 58
.\test\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRendererTest.java, org.jfree.chart.renderer.xy, XYBoxAndWhiskerRendererTest, 33
.\test\java\org\jfree\chart\renderer\xy\XYBubbleRendererTest.java, org.jfree.chart.renderer.xy, XYBubbleRendererTest, 44
.\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java, org.jfree.chart.renderer.xy, XYDifferenceRendererTest, 53
.\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java, org.jfree.chart.renderer.xy, XYDotRendererTest, 50
.\test\java\org\jfree\chart\renderer\xy\XYErrorRendererTest.java, org.jfree.chart.renderer.xy, XYErrorRendererTest, 34
.\test\java\org\jfree\chart\renderer\xy\XYLineAndShapeRendererTest.java, org.jfree.chart.renderer.xy, XYLineAndShapeRendererTest, 82
.\test\java\org\jfree\chart\renderer\xy\XYShapeRendererTest.java, org.jfree.chart.renderer.xy, XYShapeRendererTest, 33
.\test\java\org\jfree\chart\renderer\xy\XYSplineRendererTest.java, org.jfree.chart.renderer.xy, XYSplineRendererTest, 30
.\test\java\org\jfree\chart\renderer\xy\XYStepAreaRendererTest.java, org.jfree.chart.renderer.xy, XYStepAreaRendererTest, 42
.\test\java\org\jfree\chart\renderer\xy\XYStepRendererTest.java, org.jfree.chart.renderer.xy, XYStepRendererTest, 57
.\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java, org.jfree.chart.renderer.xy, YIntervalRendererTest, 95
.\test\java\org\jfree\chart\ScatterPlotTest.java, org.jfree.chart, ScatterPlotTest, 38
.\test\java\org\jfree\chart\StackedAreaChartTest.java, org.jfree.chart, StackedAreaChartTest, 40
.\test\java\org\jfree\chart\StackedBarChartTest.java, org.jfree.chart, StackedBarChartTest, 38
.\test\java\org\jfree\chart\StandardChartThemeTest.java, org.jfree.chart, StandardChartThemeTest, 29
.\test\java\org\jfree\chart\swing\ChartPanelTest.java, org.jfree.chart.swing, ChartPanelTest, 130
.\test\java\org\jfree\chart\swing\CrosshairOverlayTest.java, org.jfree.chart.swing, CrosshairOverlayTest, 21
.\test\java\org\jfree\chart\TestUtils.java, org.jfree.chart, TestUtils, 666
.\test\java\org\jfree\chart\text\format\HMSNumberFormatTest.java, org.jfree.chart.text.format, HMSNumberFormatTest, 2
.\test\java\org\jfree\chart\text\format\LogFormatTest.java, org.jfree.chart.text.format, LogFormatTest, 24
.\test\java\org\jfree\chart\text\format\RelativeDateFormatTest.java, org.jfree.chart.text.format, RelativeDateFormatTest, 18
.\test\java\org\jfree\chart\TimeSeriesChartTest.java, org.jfree.chart, TimeSeriesChartTest, 37
.\test\java\org\jfree\chart\title\CompositeTitleTest.java, org.jfree.chart.title, CompositeTitleTest, 41
.\test\java\org\jfree\chart\title\DateTitleTest.java, org.jfree.chart.title, DateTitleTest, 18
.\test\java\org\jfree\chart\title\ImageTitleTest.java, org.jfree.chart.title, ImageTitleTest, 0
.\test\java\org\jfree\chart\title\ShortTextTitleTest.java, org.jfree.chart.title, ShortTextTitleTest, 18
.\test\java\org\jfree\chart\title\TextTitleTest.java, org.jfree.chart.title, TextTitleTest, 21
.\test\java\org\jfree\chart\title\TitleTest.java, org.jfree.chart.title, TitleTest, 17
.\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java, org.jfree.chart.urls, CustomCategoryURLGeneratorTest, 20
.\test\java\org\jfree\chart\urls\CustomPieURLGeneratorTest.java, org.jfree.chart.urls, CustomPieURLGeneratorTest, 18
.\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java, org.jfree.chart.urls, CustomXYURLGeneratorTest, 20
.\test\java\org\jfree\chart\urls\StandardCategoryURLGeneratorTest.java, org.jfree.chart.urls, StandardCategoryURLGeneratorTest, 24
.\test\java\org\jfree\chart\urls\StandardPieURLGeneratorTest.java, org.jfree.chart.urls, StandardPieURLGeneratorTest, 28
.\test\java\org\jfree\chart\urls\StandardXYURLGeneratorTest.java, org.jfree.chart.urls, StandardXYURLGeneratorTest, 9
.\test\java\org\jfree\chart\urls\TimeSeriesURLGeneratorTest.java, org.jfree.chart.urls, TimeSeriesURLGeneratorTest, 30
.\test\java\org\jfree\chart\WaterfallChartTest.java, org.jfree.chart, WaterfallChartTest, 28
.\test\java\org\jfree\chart\XYAreaChartTest.java, org.jfree.chart, XYAreaChartTest, 37
.\test\java\org\jfree\chart\XYBarChartTest.java, org.jfree.chart, XYBarChartTest, 40
.\test\java\org\jfree\chart\XYLineChartTest.java, org.jfree.chart, XYLineChartTest, 37
.\test\java\org\jfree\chart\XYStepAreaChartTest.java, org.jfree.chart, XYStepAreaChartTest, 37
.\test\java\org\jfree\chart\XYStepChartTest.java, org.jfree.chart, XYStepChartTest, 39
.\test\java\org\jfree\data\category\CategoryToPieDatasetTest.java, org.jfree.data.category, CategoryToPieDatasetTest, 42
.\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java, org.jfree.data.category, DefaultCategoryDatasetTest, 46
.\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java, org.jfree.data.category, DefaultIntervalCategoryDatasetTest, 89
.\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java, org.jfree.data.category, SlidingCategoryDatasetTest, 53
.\test\java\org\jfree\data\ComparableObjectItemTest.java, org.jfree.data, ComparableObjectItemTest, 27
.\test\java\org\jfree\data\ComparableObjectSeriesTest.java, org.jfree.data, ComparableObjectSeriesTest, 9
.\test\java\org\jfree\data\DatasetChangeConfirmation.java, org.jfree.data, DatasetChangeConfirmation, 17
.\test\java\org\jfree\data\DataUtilsTest.java, org.jfree.data, DataUtilsTest, 59
.\test\java\org\jfree\data\DefaultKeyedValues2DTest.java, org.jfree.data, DefaultKeyedValues2DTest, 40
.\test\java\org\jfree\data\DefaultKeyedValuesTest.java, org.jfree.data, DefaultKeyedValuesTest, 55
.\test\java\org\jfree\data\DefaultKeyedValueTest.java, org.jfree.data, DefaultKeyedValueTest, 26
.\test\java\org\jfree\data\DomainOrderTest.java, org.jfree.data, DomainOrderTest, 30
.\test\java\org\jfree\data\flow\DefaultFlowDatasetTest.java, org.jfree.data.flow, DefaultFlowDatasetTest, 21
.\test\java\org\jfree\data\flow\FlowKeyTest.java, org.jfree.data.flow, FlowKeyTest, 17
.\test\java\org\jfree\data\flow\NodeKeyTest.java, org.jfree.data.flow, NodeKeyTest, 17
.\test\java\org\jfree\data\function\LineFunction2DTest.java, org.jfree.data.function, LineFunction2DTest, 17
.\test\java\org\jfree\data\function\NormalDistributionFunction2DTest.java, org.jfree.data.function, NormalDistributionFunction2DTest, 17
.\test\java\org\jfree\data\function\PolynomialFunction2DTest.java, org.jfree.data.function, PolynomialFunction2DTest, 22
.\test\java\org\jfree\data\function\PowerFunction2DTest.java, org.jfree.data.function, PowerFunction2DTest, 17
.\test\java\org\jfree\data\gantt\SlidingGanttCategoryDatasetTest.java, org.jfree.data.gantt, SlidingGanttCategoryDatasetTest, 92
.\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java, org.jfree.data.gantt, TaskSeriesCollectionTest, 239
.\test\java\org\jfree\data\gantt\TaskSeriesTest.java, org.jfree.data.gantt, TaskSeriesTest, 35
.\test\java\org\jfree\data\gantt\TaskTest.java, org.jfree.data.gantt, TaskTest, 25
.\test\java\org\jfree\data\gantt\XYTaskDatasetTest.java, org.jfree.data.gantt, XYTaskDatasetTest, 68
.\test\java\org\jfree\data\general\DatasetUtilsTest.java, org.jfree.data.general, DatasetUtilsTest, 460
.\test\java\org\jfree\data\general\DefaultHeatMapDatasetTest.java, org.jfree.data.general, DefaultHeatMapDatasetTest, 31
.\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java, org.jfree.data.general, DefaultKeyedValueDatasetTest, 22
.\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java, org.jfree.data.general, DefaultKeyedValues2DDatasetTest, 10
.\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java, org.jfree.data.general, DefaultKeyedValuesDatasetTest, 10
.\test\java\org\jfree\data\general\DefaultPieDatasetTest.java, org.jfree.data.general, DefaultPieDatasetTest, 21
.\test\java\org\jfree\data\general\IntervalDataItem.java, org.jfree.data.general, IntervalDataItem, 16
.\test\java\org\jfree\data\general\TestIntervalCategoryDataset.java, org.jfree.data.general, TestIntervalCategoryDataset, 38
.\test\java\org\jfree\data\general\TestIntervalXYZDataset.java, org.jfree.data.general, TestIntervalXYZDataset, 8
.\test\java\org\jfree\data\KeyedObjects2DTest.java, org.jfree.data, KeyedObjects2DTest, 36
.\test\java\org\jfree\data\KeyedObjectsTest.java, org.jfree.data, KeyedObjectsTest, 34
.\test\java\org\jfree\data\KeyedObjectTest.java, org.jfree.data, KeyedObjectTest, 26
.\test\java\org\jfree\data\KeyToGroupMapTest.java, org.jfree.data, KeyToGroupMapTest, 24
.\test\java\org\jfree\data\RangeTest.java, org.jfree.data, RangeTest, 97
.\test\java\org\jfree\data\RangeTypeTest.java, org.jfree.data, RangeTypeTest, 30
.\test\java\org\jfree\data\statistics\BoxAndWhiskerCalculatorTest.java, org.jfree.data.statistics, BoxAndWhiskerCalculatorTest, 17
.\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java, org.jfree.data.statistics, BoxAndWhiskerItemTest, 9
.\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDatasetTest.java, org.jfree.data.statistics, DefaultBoxAndWhiskerCategoryDatasetTest, 64
.\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerXYDatasetTest.java, org.jfree.data.statistics, DefaultBoxAndWhiskerXYDatasetTest, 43
.\test\java\org\jfree\data\statistics\DefaultMultiValueCategoryDatasetTest.java, org.jfree.data.statistics, DefaultMultiValueCategoryDatasetTest, 28
.\test\java\org\jfree\data\statistics\DefaultStatisticalCategoryDatasetTest.java, org.jfree.data.statistics, DefaultStatisticalCategoryDatasetTest, 52
.\test\java\org\jfree\data\statistics\HistogramBinTest.java, org.jfree.data.statistics, HistogramBinTest, 14
.\test\java\org\jfree\data\statistics\HistogramDatasetTest.java, org.jfree.data.statistics, HistogramDatasetTest, 46
.\test\java\org\jfree\data\statistics\MeanAndStandardDeviationTest.java, org.jfree.data.statistics, MeanAndStandardDeviationTest, 15
.\test\java\org\jfree\data\statistics\RegressionTest.java, org.jfree.data.statistics, RegressionTest, 27
.\test\java\org\jfree\data\statistics\SimpleHistogramBinTest.java, org.jfree.data.statistics, SimpleHistogramBinTest, 38
.\test\java\org\jfree\data\statistics\SimpleHistogramDatasetTest.java, org.jfree.data.statistics, SimpleHistogramDatasetTest, 27
.\test\java\org\jfree\data\statistics\StatisticsTest.java, org.jfree.data.statistics, StatisticsTest, 47
.\test\java\org\jfree\data\time\DateRangeTest.java, org.jfree.data.time, DateRangeTest, 17
.\test\java\org\jfree\data\time\DayTest.java, org.jfree.data.time, DayTest, 108
.\test\java\org\jfree\data\time\FixedMillisecondTest.java, org.jfree.data.time, FixedMillisecondTest, 13
.\test\java\org\jfree\data\time\HourTest.java, org.jfree.data.time, HourTest, 101
.\test\java\org\jfree\data\time\MillisecondTest.java, org.jfree.data.time, MillisecondTest, 92
.\test\java\org\jfree\data\time\MinuteTest.java, org.jfree.data.time, MinuteTest, 86
.\test\java\org\jfree\data\time\MonthTest.java, org.jfree.data.time, MonthTest, 117
.\test\java\org\jfree\data\time\MovingAverageTest.java, org.jfree.data.time, MovingAverageTest, 26
.\test\java\org\jfree\data\time\ohlc\OHLCItemTest.java, org.jfree.data.time.ohlc, OHLCItemTest, 49
.\test\java\org\jfree\data\time\ohlc\OHLCSeriesCollectionTest.java, org.jfree.data.time.ohlc, OHLCSeriesCollectionTest, 94
.\test\java\org\jfree\data\time\ohlc\OHLCSeriesTest.java, org.jfree.data.time.ohlc, OHLCSeriesTest, 82
.\test\java\org\jfree\data\time\ohlc\OHLCTest.java, org.jfree.data.time.ohlc, OHLCTest, 23
.\test\java\org\jfree\data\time\QuarterTest.java, org.jfree.data.time, QuarterTest, 106
.\test\java\org\jfree\data\time\SecondTest.java, org.jfree.data.time, SecondTest, 85
.\test\java\org\jfree\data\time\SimpleTimePeriodTest.java, org.jfree.data.time, SimpleTimePeriodTest, 42
.\test\java\org\jfree\data\time\TimePeriodAnchorTest.java, org.jfree.data.time, TimePeriodAnchorTest, 11
.\test\java\org\jfree\data\time\TimePeriodValuesCollectionTest.java, org.jfree.data.time, TimePeriodValuesCollectionTest, 48
.\test\java\org\jfree\data\time\TimePeriodValuesTest.java, org.jfree.data.time, TimePeriodValuesTest, 80
.\test\java\org\jfree\data\time\TimePeriodValueTest.java, org.jfree.data.time, TimePeriodValueTest, 19
.\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java, org.jfree.data.time, TimeSeriesCollectionTest, 155
.\test\java\org\jfree\data\time\TimeSeriesDataItemTest.java, org.jfree.data.time, TimeSeriesDataItemTest, 15
.\test\java\org\jfree\data\time\TimeSeriesTest.java, org.jfree.data.time, TimeSeriesTest, 441
.\test\java\org\jfree\data\time\TimeTableXYDatasetTest.java, org.jfree.data.time, TimeTableXYDatasetTest, 45
.\test\java\org\jfree\data\time\WeekTest.java, org.jfree.data.time, WeekTest, 106
.\test\java\org\jfree\data\time\YearTest.java, org.jfree.data.time, YearTest, 96
.\test\java\org\jfree\data\xy\CategoryTableXYDatasetTest.java, org.jfree.data.xy, CategoryTableXYDatasetTest, 44
.\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java, org.jfree.data.xy, DefaultHighLowDatasetTest, 51
.\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java, org.jfree.data.xy, DefaultIntervalXYDatasetTest, 40
.\test\java\org\jfree\data\xy\DefaultOHLCDatasetTest.java, org.jfree.data.xy, DefaultOHLCDatasetTest, 63
.\test\java\org\jfree\data\xy\DefaultTableXYDatasetTest.java, org.jfree.data.xy, DefaultTableXYDatasetTest, 44
.\test\java\org\jfree\data\xy\DefaultWindDatasetTest.java, org.jfree.data.xy, DefaultWindDatasetTest, 32
.\test\java\org\jfree\data\xy\DefaultXYDatasetTest.java, org.jfree.data.xy, DefaultXYDatasetTest, 27
.\test\java\org\jfree\data\xy\DefaultXYZDatasetTest.java, org.jfree.data.xy, DefaultXYZDatasetTest, 27
.\test\java\org\jfree\data\xy\IntervalXYDelegateTest.java, org.jfree.data.xy, IntervalXYDelegateTest, 34
.\test\java\org\jfree\data\xy\MatrixSeriesCollectionTest.java, org.jfree.data.xy, MatrixSeriesCollectionTest, 34
.\test\java\org\jfree\data\xy\MatrixSeriesTest.java, org.jfree.data.xy, MatrixSeriesTest, 26
.\test\java\org\jfree\data\xy\OHLCDataItemTest.java, org.jfree.data.xy, OHLCDataItemTest, 11
